model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status,infer_s,inst_n_pred,inst_n_gt,inst_precision@0.5,inst_recall@0.5,inst_f1@0.5,inst_ap@0.5,inst_precision@0.75,inst_recall@0.75,inst_f1@0.75,inst_ap@0.75,inst_pq,inst_sq,inst_rq,target_nm,model_type,force_scale
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01122,partial,,image/xc0_001.tif,0.778653,0.637537,0.73908,0.822705,0.778653,0.998517,0.999076,43772,15453,9433,16708558,53205,59225,13205504,0.004029,0.813466,0.755704,ok,10.136,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01133,partial,2.47,image/z002.tif,0.0,0.0,nan,0.0,0.0,0.968289,1.0,0,0,532017,16245199,532017,0,677144,0.785678,0.0,0.0,ok,10.844,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01134,partial,2.47,image/z002.tif,0.001807,0.000904,1.0,0.000904,0.001807,0.968318,1.0,481,0,531536,16245199,532017,481,677144,0.785678,0.0,0.0,ok,10.314,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01135,partial,3.09,image/z003.tif,0.308474,0.182364,0.946444,0.184266,0.308474,0.910421,0.998732,335202,18968,1483921,14939125,1819123,354170,5202589,0.349657,0.151563,0.096539,ok,9.926,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01136,partial,3.09,image/z003.tif,0.09756,0.051282,0.931686,0.051475,0.09756,0.90509,0.999582,86071,6311,1586017,15098817,1672088,92382,4674373,0.357714,0.0,0.109241,ok,10.522,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01139,partial,3.09,image/z005.tif,0.541714,0.371473,0.574821,0.512212,0.541714,0.944007,0.973832,555205,410669,528731,15282611,1083936,965874,6810730,0.159151,0.140441,0.066797,ok,10.072,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01140,partial,3.09,image/z005.tif,0.569251,0.397869,0.649033,0.506936,0.569251,0.950434,0.981066,549486,297136,534450,15396144,1083936,846622,6810730,0.159151,0.14112,0.049864,ok,9.899,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01163,partial,14.81,image/z028.tif,0.23431,0.132702,0.133201,0.972539,0.23431,0.973387,0.973391,68316,444564,1929,16262407,70245,512880,5321472,0.0132,0.122381,0.197838,ok,10.66,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01164,partial,14.81,image/z028.tif,0.333618,0.200205,0.201253,0.974646,0.333618,0.983698,0.983736,68464,271724,1781,16435247,70245,340188,6125184,0.011468,0.149201,0.286848,ok,9.829,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01195,partial,14.81,image/z046.tif,0.672268,0.506328,0.513957,0.971521,0.672268,0.997456,0.997526,43767,41390,1283,16690776,45050,85157,13217792,0.003408,0.176678,0.452896,ok,9.863,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01196,partial,14.81,image/z046.tif,0.700971,0.539611,0.545889,0.979134,0.700971,0.997757,0.997807,44110,36694,940,16695472,45050,80804,13222755,0.003407,0.213115,0.523825,ok,10.822,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01199,partial,18.51,image/z052.tif,0.231252,0.130744,0.151828,0.484932,0.231252,0.996301,0.996889,9333,52138,9913,16705832,19246,61471,13225984,0.001455,0.375,0.33017,ok,10.108,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01200,partial,18.51,image/z052.tif,0.199523,0.110817,0.129477,0.434688,0.199523,0.995999,0.996644,8366,56248,10880,16701722,19246,64614,13197312,0.001458,0.361905,0.286871,ok,10.539,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01211,partial,4.63,image/z061.tif,0.724354,0.567834,0.570042,0.993224,0.724354,0.99218,0.992169,172375,130015,1176,16473650,173551,302390,9740288,0.017818,0.341463,0.353702,ok,10.271,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01212,partial,4.63,image/z061.tif,0.0,0.0,0.0,0.0,0.0,0.985899,0.997165,0,47027,189543,16540646,189543,47027,9512000,0.019927,0.0,0.0,ok,10.071,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01219,partial,5.29,image/z065.tif,0.632079,0.462073,0.47642,0.938812,0.632079,0.990145,0.990612,142030,156089,9257,16469840,151287,298119,11206656,0.0135,0.415669,0.297513,ok,10.683,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01255,partial,18.51,image/z084.tif,0.25764,0.147869,0.372463,0.196931,0.25764,0.997611,0.9993,6955,11718,28362,16730181,35317,18673,11424322,0.003091,0.106195,0.181109,ok,9.899,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01256,partial,18.51,image/z084.tif,0.734446,0.580335,0.732218,0.736687,0.734446,0.998496,0.999237,34888,12759,12470,16717099,47358,47647,11105874,0.004264,0.610882,0.566584,ok,9.898,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01273,partial,5.29,image/z093.tif,0.667899,0.501388,0.751911,0.600774,0.667899,0.990288,0.996724,163852,54062,108883,16450419,272735,217914,13221888,0.020628,0.394615,0.27889,ok,10.917,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01274,partial,5.29,image/z093.tif,0.373562,0.229681,0.334446,0.42304,0.373562,0.98188,0.989109,90643,180381,123623,16382569,214266,271024,13215432,0.016213,0.221172,0.271963,ok,9.945,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01281,partial,5.29,image/z097.tif,0.877067,0.781049,0.809456,0.957001,0.877067,0.991014,0.992193,537801,126597,24164,16088654,561965,664398,13033472,0.043117,0.578947,0.497466,ok,9.932,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01282,partial,5.29,image/z097.tif,0.913535,0.840833,0.932514,0.895314,0.913535,0.994226,0.997714,511783,37038,59841,16168554,571624,548821,13027108,0.04388,0.821958,0.51053,ok,10.482,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01285,partial,14.81,image/z099.tif,0.55896,0.387887,0.396803,0.945242,0.55896,0.99501,0.995177,53047,80639,3073,16640457,56120,133686,10134465,0.005538,0.424322,0.481482,ok,10.007,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01286,partial,14.81,image/z099.tif,0.404707,0.253688,0.255733,0.969451,0.404707,0.982856,0.982937,97774,284555,3081,16391806,100855,382329,10726320,0.009403,0.447788,0.49886,ok,9.89,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01305,partial,5.29,image/z171.tif,0.748828,0.598502,0.616288,0.953998,0.748828,0.985358,0.986093,366176,227988,17657,16165395,383833,594164,13204884,0.029068,0.536485,0.348083,ok,11.023,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01306,partial,5.29,image/z171.tif,0.412745,0.260037,0.371809,0.463811,0.412745,0.969805,0.981652,178026,300784,205807,16092599,383833,478810,13208111,0.02906,0.319874,0.20782,ok,9.953,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01307,partial,5.29,image/z172.tif,0.441395,0.283199,0.507126,0.390749,0.441395,0.990252,0.99622,64615,62799,100747,16549055,165362,127414,10555640,0.015666,0.262194,0.288768,ok,9.852,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01308,partial,5.29,image/z172.tif,0.535557,0.365707,0.978197,0.368712,0.535557,0.993697,0.999918,60971,1359,104391,16610495,165362,62330,13199056,0.012528,0.720359,0.159095,ok,10.423,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01331,partial,14.81,image/z184.tif,0.795689,0.6607,0.728046,0.877189,0.795689,0.99766,0.998289,76447,28556,10703,16661510,87150,105003,13225984,0.006589,0.817496,0.762249,ok,10.133,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01332,partial,14.81,image/z184.tif,0.71757,0.559539,0.734076,0.70179,0.71757,0.99713,0.998673,61161,22156,25989,16667910,87150,83317,13223620,0.00659,0.654369,0.689049,ok,10.631,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01359,partial,14.81,image/z198.tif,0.497589,0.331193,0.375486,0.737373,0.497589,0.975788,0.979729,201156,334566,71645,16169849,272801,535722,12826330,0.021269,0.486311,0.466698,ok,10.509,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01360,partial,14.81,image/z198.tif,0.366421,0.224306,0.248835,0.694701,0.366421,0.980631,0.982955,93968,283664,41296,16358288,135264,377632,10519642,0.012858,0.281825,0.348287,ok,9.984,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01367,partial,3.7,image/z202.tif,0.0,0.0,0.0,0.0,0.0,0.936028,0.999546,0,7130,1066142,15703944,1066142,7130,10526720,0.10128,0.0,0.0,ok,10.684,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01368,partial,3.7,image/z202.tif,0.0,0.0,0.0,0.0,0.0,0.922912,0.985297,0,231058,1062258,15483900,1062258,231058,9963890,0.106611,0.0,0.0,ok,9.98,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01391,partial,4.63,image/z214.tif,0.536472,0.366561,0.376063,0.935514,0.536472,0.991644,0.991936,81124,134595,5592,16555905,86716,215719,13230080,0.006554,0.277262,0.417229,ok,9.911,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01392,partial,4.63,image/z214.tif,0.761,0.614205,0.623495,0.976317,0.761,0.99486,0.995017,137278,82897,3330,16553711,140608,220175,13192608,0.010658,0.225166,0.513742,ok,10.62,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01393,partial,5.29,image/z215.tif,0.496963,0.330639,0.422254,0.603791,0.496963,0.978173,0.98498,180889,247500,118700,16230127,299589,428389,12077672,0.024805,0.616719,0.364202,ok,10.3,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01394,partial,5.29,image/z215.tif,0.372997,0.229254,0.326561,0.434829,0.372997,0.973895,0.983696,130270,268645,169319,16208982,299589,398915,12703184,0.023584,0.475738,0.229098,ok,9.863,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01395,partial,14.81,image/z216.tif,0.167286,0.091278,0.091422,0.983059,0.167286,0.957923,0.957814,70909,704717,1222,16000368,72131,775626,13222755,0.005455,0.071979,0.109139,ok,10.764,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01396,partial,14.81,image/z216.tif,0.226281,0.127574,0.133026,0.756873,0.226281,0.977747,0.978701,54594,355808,17537,16349277,72131,410402,13222755,0.005455,0.322965,0.186015,ok,10.112,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01431,partial,2.47,image/z234.tif,0.135207,0.072505,0.113969,0.166174,0.135207,0.980543,0.988066,25518,198385,128044,16425269,153562,223903,13220390,0.011616,0.201962,0.081411,ok,9.866,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01432,partial,2.47,image/z234.tif,0.0,0.0,0.0,0.0,0.0,0.98172,0.990789,0,153118,153562,16470536,153562,153118,12829560,0.011969,0.0,0.0,ok,10.58,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01439,partial,6.17,image/z238.tif,0.743023,0.591119,0.650416,0.866379,0.743023,0.988418,0.990823,280927,150992,43327,16301970,324254,431919,13208111,0.02455,0.716959,0.23825,ok,10.095,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01440,partial,6.17,image/z238.tif,0.803885,0.672081,0.681112,0.980652,0.803885,0.992686,0.992873,251502,117750,4962,16403002,256464,369252,13204884,0.019422,0.749146,0.315083,ok,9.835,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01461,partial,4.63,image/z249.tif,0.942697,0.891605,0.905522,0.983054,0.942697,0.998572,0.99876,197067,20561,3397,16556191,200464,217628,9532597,0.021029,1.0,0.647779,ok,10.611,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01462,partial,4.63,image/z249.tif,0.94534,0.896346,0.924767,0.966849,0.94534,0.998722,0.999091,185401,15083,6357,16570375,191758,200484,9539584,0.020101,0.947867,0.656763,ok,10.046,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01475,partial,4.63,image/z256.tif,0.837866,0.720972,0.768877,0.920456,0.837866,0.992954,0.994417,305457,91820,26397,16353542,331854,397277,13190250,0.025159,0.554562,0.489911,ok,10.312,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01476,partial,4.63,image/z256.tif,0.835639,0.71768,0.959369,0.740178,0.835639,0.994241,0.999367,245631,10403,86223,16434959,331854,256034,13217792,0.025107,0.859006,0.482397,ok,10.363,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01503,partial,,image/z600.tif,0.768781,0.624406,0.773685,0.763938,0.768781,0.975559,0.987447,681689,199405,210646,15685476,892335,881094,13230080,0.067447,0.817093,0.585275,ok,10.201,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01504,partial,,image/z600.tif,0.744703,0.593248,0.736917,0.752654,0.744703,0.977348,0.987664,554278,197880,182153,15842905,736431,752158,12748810,0.057765,0.798817,0.569866,ok,10.539,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01519,partial,,image/z608.tif,0.687956,0.524339,0.718172,0.66018,0.687956,0.965064,0.983951,646112,253550,332578,15544976,978690,899662,8915595,0.109773,0.741105,0.387784,ok,9.913,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,orgsegnet_plant,PlantHunter,te_01520,partial,,image/z608.tif,0.728144,0.572505,0.7091,0.748238,0.728144,0.971764,0.983662,634414,260261,213463,15669078,847877,894675,9894105,0.085695,0.776641,0.395687,ok,9.903,,,,,,,,,,,,,,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00163,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.881857,0.78868,0.918289,0.848206,0.881857,0.99984,0.999947,10047,894,1798,16764477,11845,10941,33631,0.352205,0.722674,0.690925,ok,0.656,5,5,0.8,0.8,0.8,0.666667,0.8,0.8,0.8,0.666667,0.711243,0.889054,0.8,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00164,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.793324,0.657446,0.779505,0.807642,0.793324,0.999478,0.999716,16803,4753,4002,16751658,20805,21556,89500,0.232458,0.648342,0.71145,ok,0.668,10,7,0.6,0.857143,0.705882,0.545455,0.4,0.571429,0.470588,0.307692,0.571593,0.809757,0.705882,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00165,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.207818,0.115958,0.117188,0.916992,0.207818,0.99114,0.991234,19498,146884,1765,16609069,21263,166382,1332168,0.015961,0.138472,0.192644,ok,0.672,78,10,0.115385,0.9,0.204545,0.113924,0.102564,0.8,0.181818,0.1,0.17972,0.878631,0.204545,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00166,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.225137,0.126848,0.129962,0.841093,0.225137,0.992462,0.99266,18372,122992,3471,16632381,21843,141364,1004544,0.021744,0.140413,0.203082,ok,0.876,76,13,0.131579,0.769231,0.224719,0.126582,0.131579,0.769231,0.224719,0.126582,0.202507,0.901155,0.224719,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00167,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.510213,0.342473,0.352533,0.923087,0.510213,0.993743,0.993993,54680,100426,4556,16617554,59236,155106,884540,0.066968,0.463805,0.410653,ok,0.687,66,20,0.30303,1.0,0.465116,0.30303,0.287879,0.95,0.44186,0.283582,0.413131,0.888232,0.465116,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00168,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.578379,0.406845,0.431214,0.878036,0.578379,0.993906,0.99446,70127,92500,9741,16604848,79868,162627,862416,0.09261,0.555543,0.452378,ok,0.658,77,34,0.363636,0.823529,0.504505,0.337349,0.311688,0.705882,0.432432,0.275862,0.428551,0.849449,0.504505,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00169,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.690745,0.527586,0.540115,0.957882,0.690745,0.995537,0.995734,83625,71203,3677,16618711,87302,154828,605682,0.144138,0.638218,0.553476,ok,0.67,63,28,0.380952,0.857143,0.527473,0.358209,0.365079,0.821429,0.505495,0.338235,0.482252,0.914269,0.527473,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00170,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.715769,0.557353,0.577082,0.942205,0.715769,0.996132,0.996412,81709,59881,5012,16630614,86721,141590,676296,0.128229,0.676169,0.55934,ok,0.666,72,36,0.444444,0.888889,0.592593,0.421053,0.416667,0.833333,0.555556,0.384615,0.532486,0.89857,0.592593,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00171,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.713769,0.55493,0.584215,0.917154,0.713769,0.996394,0.996784,75435,53687,6814,16641280,82249,129122,660970,0.124437,0.704299,0.578881,ok,0.681,66,32,0.409091,0.84375,0.55102,0.380282,0.393939,0.8125,0.530612,0.361111,0.499082,0.905741,0.55102,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00172,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.826409,0.704172,0.727631,0.956219,0.826409,0.998573,0.998724,56983,21330,2609,16696294,59592,78313,273920,0.217553,0.738316,0.686677,ok,0.656,33,21,0.606061,0.952381,0.740741,0.588235,0.575758,0.904762,0.703704,0.542857,0.675461,0.911872,0.740741,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00173,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.750669,0.600857,0.617584,0.956867,0.750669,0.996763,0.996967,81749,50620,3685,16641162,85434,132369,458337,0.1864,0.720359,0.611837,ok,0.652,57,25,0.438596,1.0,0.609756,0.438596,0.421053,0.96,0.585366,0.413793,0.534969,0.877349,0.609756,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00174,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.723032,0.56621,0.606622,0.894728,0.723032,0.997978,0.998283,44281,28715,5210,16699010,49491,72996,326469,0.151595,0.732207,0.604744,ok,0.664,33,22,0.515152,0.772727,0.618182,0.447368,0.484848,0.727273,0.581818,0.410256,0.546784,0.884503,0.618182,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00175,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.705082,0.5445,0.560574,0.949973,0.705082,0.998167,0.998278,36763,28818,1936,16709699,38699,65581,234624,0.164941,0.705682,0.597313,ok,0.665,29,15,0.482759,0.933333,0.636364,0.466667,0.482759,0.933333,0.636364,0.466667,0.574662,0.90304,0.636364,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00176,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.778236,0.636978,0.657189,0.953943,0.778236,0.999167,0.999236,24523,12792,1184,16738717,25707,37315,134900,0.190563,0.644485,0.687673,ok,0.65,17,9,0.529412,1.0,0.692308,0.529412,0.529412,1.0,0.692308,0.529412,0.639682,0.923986,0.692308,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00177,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.556303,0.385332,0.42581,0.802116,0.556303,0.998969,0.999128,10839,14616,2674,16749087,13513,25455,97240,0.138965,0.250672,0.502466,ok,0.675,14,5,0.285714,0.8,0.421053,0.266667,0.214286,0.6,0.315789,0.1875,0.369631,0.877874,0.421053,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00178,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.920031,0.851905,0.873404,0.971916,0.920031,0.999845,0.999871,14916,2162,431,16759707,15347,17078,28392,0.54054,0.872223,0.745607,ok,0.682,8,6,0.75,1.0,0.857143,0.75,0.5,0.666667,0.571429,0.4,0.693342,0.808899,0.857143,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00179,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.88943,0.800877,0.983442,0.811824,0.88943,0.999819,0.999988,12235,206,2836,16761939,15071,12441,38480,0.391658,0.87377,0.677667,ok,0.647,5,7,0.6,0.428571,0.5,0.333333,0.4,0.285714,0.333333,0.2,0.396202,0.792403,0.5,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00180,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train01,0.0,0.0,nan,0.0,0.0,0.999964,1.0,0,0,605,16776611,605,0,9072,0.066689,0.0,0.0,ok,0.631,0,2,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,,vit_l_em_organelles,
microsam_vit_l_em_organelles,mito,zenodo_mitoem2,ME2-Mossy,ME2-Mossy_00181,sparse,8.0,Dataset004_ME2-Mossy/me2-mossy_train02,0.926468,0.863009,0.96123,0.894132,0.926468,0.999931,0.999982,7314,295,866,16768741,8180,7609,15616,0.523822,0.960289,0.549147,ok,2.415,3,3,1.0,1.0,1.0,1.0,0.666667,0.666667,0.666667,0.5,0.781418,0.781418,1.0,,vit_l_em_organelles,
