model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,target_nm,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00247,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1463.tif,20.0,0.225,0.0,0.0,nan,0.0,0.0,0.999671,1.0,0,0,5528,16771688,5528,0,3186650,0.001735,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00248,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1497.tif,20.0,0.328,0.0,0.0,0.0,0.0,0.0,0.999449,0.999911,0,1489,7750,16767977,7750,1489,3103836,0.002497,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00249,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1497.tif,20.0,0.27,0.0,0.0,0.0,0.0,0.0,0.999682,0.999982,0,307,5029,16771880,5029,307,3179664,0.001582,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00250,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1531.tif,20.0,0.205,0.0,0.0,nan,0.0,0.0,0.999749,1.0,0,0,4205,16773011,4205,0,3084648,0.001363,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00251,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1531.tif,20.0,0.244,0.0,0.0,0.0,0.0,0.0,0.999047,0.999941,0,981,15007,16761228,15007,981,3165844,0.00474,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00252,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1565.tif,20.0,0.287,0.0,0.0,0.0,0.0,0.0,0.999423,0.999766,0,3918,5768,16767530,5768,3918,3078800,0.001873,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00253,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1565.tif,20.0,0.288,0.0,0.0,0.0,0.0,0.0,0.999494,0.99963,0,6211,2274,16768731,2274,6211,3202500,0.00071,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00254,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1599.tif,20.0,0.156,0.0,0.0,nan,0.0,0.0,0.999166,1.0,0,0,13985,16763231,13985,0,2975232,0.0047,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00255,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1599.tif,20.0,0.162,0.0,0.0,nan,0.0,0.0,0.999668,1.0,0,0,5569,16771647,5569,0,3407872,0.001634,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00256,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1633.tif,20.0,0.228,0.0,0.0,0.0,0.0,0.0,0.999607,0.99999,0,162,6427,16770627,6427,162,2993475,0.002147,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00257,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1633.tif,20.0,0.249,0.0,0.0,0.0,0.0,0.0,0.999359,0.999998,0,26,10730,16766460,10730,26,3407872,0.003149,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00258,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1667.tif,20.0,0.262,0.0,0.0,0.0,0.0,0.0,0.999745,0.999988,0,194,4092,16772930,4092,194,2991626,0.001368,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00259,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1667.tif,20.0,0.328,0.254223,0.145622,0.990917,0.145817,0.254223,0.999237,0.999999,2182,20,12782,16762232,14964,2202,3411968,0.004386,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00261,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1701.tif,20.0,0.299,0.0,0.0,nan,0.0,0.0,0.999501,1.0,0,0,8374,16768842,8374,0,3481600,0.002405,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00263,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1735.tif,20.0,0.28,0.0,0.0,0.0,0.0,0.0,0.999749,0.999953,0,789,3417,16773010,3417,789,3469312,0.000985,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00264,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1769.tif,20.0,0.241,0.0,0.0,0.0,0.0,0.0,0.999399,0.999987,0,224,9854,16767138,9854,224,3022821,0.00326,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00265,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1769.tif,20.0,0.241,0.0,0.0,0.0,0.0,0.0,0.998733,0.999992,0,142,21119,16755955,21119,142,3510272,0.006016,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00266,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1803.tif,20.0,0.199,0.0,0.0,nan,0.0,0.0,0.999323,1.0,0,0,11359,16765857,11359,0,2996072,0.003791,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00267,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1803.tif,20.0,0.204,0.0,0.0,nan,0.0,0.0,0.998532,1.0,0,0,24626,16752590,24626,0,3510272,0.007015,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00268,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1837.tif,20.0,0.258,0.0,0.0,0.0,0.0,0.0,0.999795,0.999952,0,812,2630,16773774,2630,812,3336985,0.000788,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00269,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1837.tif,20.0,0.277,0.0,0.0,0.0,0.0,0.0,0.998888,0.999963,0,621,18037,16758558,18037,621,3555328,0.005073,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00270,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1871.tif,20.0,0.613,0.0,0.0,0.0,0.0,0.0,0.99893,0.999976,0,400,17558,16759258,17558,400,3233160,0.005431,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00271,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1871.tif,20.0,0.258,0.0,0.0,0.0,0.0,0.0,0.998382,0.999941,0,995,26151,16750070,26151,995,3440640,0.007601,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00272,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1905.tif,20.0,0.291,0.0,0.0,0.0,0.0,0.0,0.99948,0.99977,0,3852,4867,16768497,4867,3852,2959476,0.001645,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00273,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1905.tif,20.0,0.335,0.0,0.0,0.0,0.0,0.0,0.998318,0.999574,0,7130,21091,16748995,21091,7130,3248128,0.006493,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00274,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1939.tif,20.0,0.22,0.0,0.0,0.0,0.0,0.0,0.999113,0.999601,0,6690,8194,16762332,8194,6690,3102886,0.002641,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00275,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1939.tif,20.0,0.241,0.0,0.0,0.0,0.0,0.0,0.998443,0.999424,0,9653,16476,16751087,16476,9653,3321856,0.00496,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00276,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1973.tif,20.0,0.301,0.0,0.0,0.0,0.0,0.0,0.998497,0.999732,0,4488,20728,16752000,20728,4488,3167710,0.006544,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00277,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_1973.tif,20.0,0.263,0.0,0.0,0.0,0.0,0.0,0.997353,0.999707,0,4912,39503,16732801,39503,4912,3383296,0.011676,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00278,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2007.tif,20.0,0.406,0.0,0.0,nan,0.0,0.0,0.998111,1.0,0,0,31684,16745532,31684,0,3052257,0.010381,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00279,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2007.tif,20.0,0.264,0.0,0.0,0.0,0.0,0.0,0.997736,0.999939,0,1024,36954,16739238,36954,1024,3248128,0.011377,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00280,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2041.tif,20.0,0.253,0.0,0.0,0.0,0.0,0.0,0.999196,0.999973,0,450,13045,16763721,13045,450,3686697,0.003538,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00281,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2041.tif,20.0,0.294,0.0,0.0,0.0,0.0,0.0,0.999139,0.999968,0,536,13917,16762763,13917,536,3985408,0.003492,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00282,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2075.tif,20.0,0.18,0.0,0.0,0.0,0.0,0.0,0.999393,0.999996,0,75,10110,16767031,10110,75,2722615,0.003713,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00283,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2075.tif,20.0,0.284,0.0,0.0,0.0,0.0,0.0,0.998551,0.999679,0,5382,18928,16752906,18928,5382,2931049,0.006458,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00284,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2109.tif,20.0,0.243,0.0,0.0,0.0,0.0,0.0,0.997945,0.999892,0,1806,32676,16742734,32676,1806,2706528,0.012073,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00285,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2109.tif,20.0,0.227,0.0,0.0,0.0,0.0,0.0,0.997475,0.999481,0,8688,33667,16734861,33667,8688,2959380,0.011376,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00286,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2143.tif,20.0,0.293,0.0,0.0,0.0,0.0,0.0,0.998789,0.999995,0,82,20242,16756892,20242,82,2651307,0.007635,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00287,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2143.tif,20.0,0.231,0.0,0.0,0.0,0.0,0.0,0.998064,0.999999,0,21,32452,16744743,32452,21,2830280,0.011466,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00288,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2177.tif,20.0,0.309,0.151938,0.082215,0.472062,0.09054,0.151938,0.998696,0.999869,1960,2192,19688,16753376,21648,4152,2514362,0.00861,0.066852,0.064335,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00289,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2177.tif,20.0,0.423,0.105164,0.055501,0.285328,0.064462,0.105164,0.998179,0.999732,1795,4496,26051,16744874,27846,6291,2842624,0.009796,0.045307,0.034931,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00290,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2211.tif,20.0,0.165,0.0,0.0,0.0,0.0,0.0,0.998436,0.999965,0,589,25648,16750979,25648,589,2513024,0.010206,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00291,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2211.tif,20.0,0.226,0.0,0.0,0.0,0.0,0.0,0.998097,0.999783,0,3636,28298,16745282,28298,3636,2744558,0.010311,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00292,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2245.tif,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.99921,0.999837,0,2728,10533,16763955,10533,2728,2545058,0.004139,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00293,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2245.tif,20.0,0.313,0.006338,0.003179,0.013319,0.004158,0.006338,0.998823,0.999722,63,4667,15087,16757399,15150,4730,2692674,0.005626,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00294,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2279.tif,20.0,0.181,0.0,0.0,0.0,0.0,0.0,0.997783,0.99984,0,2672,34522,16740022,34522,2672,2395886,0.014409,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00295,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2279.tif,20.0,0.215,0.0,0.0,0.0,0.0,0.0,0.997342,0.99978,0,3677,40911,16732628,40911,3677,2596864,0.015754,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00296,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2313.tif,20.0,0.237,0.0,0.0,0.0,0.0,0.0,0.998202,0.99997,0,499,29659,16747058,29659,499,2465262,0.012031,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00297,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2313.tif,20.0,0.229,0.0,0.0,0.0,0.0,0.0,0.997963,0.999895,0,1755,32419,16743042,32419,1755,2633728,0.012309,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00298,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2347.tif,20.0,0.173,0.0,0.0,0.0,0.0,0.0,0.998134,0.99996,0,665,30639,16745912,30639,665,2423671,0.012642,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00299,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2347.tif,20.0,0.27,0.0,0.0,0.0,0.0,0.0,0.996922,0.999521,0,8011,43623,16725582,43623,8011,2584576,0.016878,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00300,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2381.tif,20.0,0.242,0.0,0.0,0.0,0.0,0.0,0.998683,0.999536,0,7777,14323,16755116,14323,7777,2366940,0.006051,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00301,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2381.tif,20.0,0.231,0.0,0.0,0.0,0.0,0.0,0.998506,0.99982,0,3014,22055,16752147,22055,3014,2529474,0.008719,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00302,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2415.tif,20.0,0.235,0.0,0.0,0.0,0.0,0.0,0.99827,0.999989,0,178,28840,16748198,28840,178,2116376,0.013627,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00303,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2415.tif,20.0,0.245,0.0,0.0,0.0,0.0,0.0,0.997839,0.999954,0,774,35484,16740958,35484,774,2233100,0.01589,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00304,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2449.tif,20.0,0.239,0.0,0.0,0.0,0.0,0.0,0.998356,0.999976,0,398,27178,16749640,27178,398,1982235,0.013711,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00305,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2449.tif,20.0,0.212,0.0,0.0,0.0,0.0,0.0,0.997974,0.999951,0,813,33183,16743220,33183,813,2052790,0.016165,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00306,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2483.tif,20.0,0.18,0.0,0.0,0.0,0.0,0.0,0.997996,0.99999,0,169,33452,16743595,33452,169,1934862,0.017289,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00307,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2483.tif,20.0,0.189,0.0,0.0,0.0,0.0,0.0,0.997456,0.999645,0,5945,36740,16734531,36740,5945,1958910,0.018755,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00308,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2517.tif,20.0,0.207,0.0,0.0,0.0,0.0,0.0,0.997817,0.999968,0,530,36091,16740595,36091,530,1685576,0.021412,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00309,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2517.tif,20.0,0.241,0.0,0.0,0.0,0.0,0.0,0.997416,0.999691,0,5165,38185,16733866,38185,5165,1561752,0.02445,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00310,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2551.tif,20.0,0.213,0.0,0.0,nan,0.0,0.0,0.999301,1.0,0,0,11725,16765491,11725,0,1601900,0.007319,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00311,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2551.tif,20.0,0.232,0.0,0.0,0.0,0.0,0.0,0.999039,0.999796,0,3427,12697,16761092,12697,3427,1431335,0.008871,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00312,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2585.tif,20.0,0.191,0.0,0.0,0.0,0.0,0.0,0.999102,0.999432,0,9532,5532,16762152,5532,9532,3217344,0.001719,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00313,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2585.tif,20.0,0.161,0.0,0.0,0.0,0.0,0.0,0.999668,0.999998,0,40,5532,16771644,5532,40,2328768,0.002376,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00314,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2619.tif,20.0,0.159,0.0,0.0,0.0,0.0,0.0,0.99913,1.0,0,7,14585,16762624,14585,7,1372457,0.010627,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00315,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2619.tif,20.0,0.543,0.052141,0.026768,0.173294,0.030687,0.052141,0.998867,0.999851,523,2495,16520,16757678,17043,3018,1045408,0.016303,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00316,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2653.tif,20.0,0.276,0.0,0.0,0.0,0.0,0.0,0.999051,0.999941,0,982,14932,16761302,14932,982,1233892,0.012102,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00317,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2653.tif,20.0,0.228,0.0,0.0,0.0,0.0,0.0,0.998958,0.999925,0,1255,16225,16759736,16225,1255,1100256,0.014747,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00318,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2687.tif,20.0,0.164,0.0,0.0,nan,0.0,0.0,0.999858,1.0,0,0,2380,16774836,2380,0,370710,0.00642,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240801_00319,partial,6,FIB/240801_HumanMP_Control/dataset/TIFs/240801_HumanMP_Control_2687.tif,20.0,0.251,0.0,0.0,nan,0.0,0.0,0.999858,1.0,0,0,2380,16774836,2380,0,623700,0.003816,0.0,0.0,ok
